Spaxid, N2 flux, N2 S/N, Ha flux, Ha S/N, Hb flux, Hb S/N, O3 flux, O3 S/N, S2 6717 flux, S2 6717 S/N, S2 6731 flux, S2 6731 S/N, Ha EW, AGN Flag 
587725980155445406_25_29,0.12612,14.84675872,0.535149,72.17356645,0.187772,22.58671951,0.130569,11.41563395,0.101868,22.65120202,0.0831972,17.02388652,34.3751, S06_SF 
587725980155445406_26_29,0.141637,14.13215317,0.560597,114.2495362,0.196701,26.40544971,0.124888,13.19683625,0.122773,24.73898911,0.101635,23.31998125,36.0052, S06_SF 
587725980155445406_27_29,0.159183,17.43255777,0.577313,87.71575522,0.202566,28.84937008,0.122917,14.81301959,0.130338,35.44357538,0.0990994,22.86117213,34.7725, S06_SF 
587725980155445406_28_29,0.212159,17.62287642,0.726279,118.956941,0.254835,34.0627703,0.15097,12.86446543,0.154078,26.62096264,0.109589,23.74760902,35.0418, S06_SF 
587725980155445406_29_29,0.262349,18.36980117,0.888337,106.0376171,0.311697,33.04640462,0.173846,11.35501631,0.18584,48.46688993,0.125505,20.13400929,40.1194, S06_SF 
587725980155445406_30_29,0.309659,20.43013319,1.02319,112.4494931,0.359013,41.25249854,0.211161,16.29752523,0.203257,40.53212892,0.135956,24.46373334,34.6138, S06_SF 
587725980155445406_31_29,0.34472,20.69356429,1.15506,148.9236621,0.405285,47.26753389,0.234413,14.16443377,0.251542,46.8166484,0.172346,29.26954566,36.1817, S06_SF 
587725980155445406_32_29,0.394869,21.09383184,1.32305,137.5413606,0.464227,41.92331652,0.26612,16.6646655,0.275402,36.57047261,0.179887,27.76751801,37.9335, S06_SF 
587725980155445406_33_29,0.41477,20.97805502,1.36764,160.5927738,0.479873,39.25850733,0.265553,15.24416112,0.283397,51.45634408,0.179909,23.47958338,40.1443, S06_SF 
587725980155445406_34_29,0.404312,21.1226551,1.31016,153.6015978,0.459704,25.42147231,0.238016,16.68316079,0.268475,41.60019197,0.175375,25.67882675,39.9871, S06_SF 
587725980155445406_35_29,0.412151,21.01826304,1.29785,123.1688414,0.455386,42.02966482,0.230382,15.54539138,0.259599,45.2438726,0.174447,36.12542894,39.9182, S06_SF 
587725980155445406_36_29,0.376051,23.04884865,1.15556,153.058431,0.40546,48.00993057,0.205183,15.40879047,0.235405,49.05880095,0.161133,31.34253908,45.6198, S06_SF 
587725980155445406_37_29,0.355552,24.38525334,1.12416,140.7138292,0.394441,27.72180995,0.200559,15.68085689,0.228877,45.67446895,0.158466,30.18388863,42.3729, S06_SF 
587725980155445406_38_29,0.34914,23.95666484,1.16076,121.8467876,0.407284,22.97412321,0.210606,14.98104906,0.223931,32.5616994,0.152724,38.66889984,39.8742, S06_SF 
587725980155445406_39_29,0.290238,19.74702449,1.06198,64.12992721,0.372623,21.40799841,0.204802,13.65067178,0.198726,30.76061311,0.137851,17.00655304,43.4525, S06_SF 
587725980155445406_40_29,0.229871,20.73285355,0.857264,88.84226947,0.300794,21.5235691,0.16457,11.63235013,0.157215,31.34954399,0.111812,26.65809382,44.7466, S06_SF 
587725980155445406_41_29,0.176463,14.15108613,0.701983,70.37788947,0.24631,18.14918134,0.149172,14.38877551,0.114554,20.85756094,0.0877054,12.03875177,40.2613, S06_SF 
587725980155445406_42_29,0.14911,13.56267453,0.5684,63.20786486,0.199439,12.94684233,0.144511,7.770355131,0.0888358,16.85487607,0.0677228,13.05854974,34.3049, S06_SF 
587725980155445406_43_29,0.145553,10.08232207,0.580832,55.28227575,0.203801,8.303069149,0.20994,9.500117769,0.0860285,9.360415645,0.0617171,7.886626436,29.7557, S06_SF 
587725980155445406_44_29,0.0567886,7.300549112,0.223662,25.16611104,0.078478,6.162908907,0.0991677,8.498443108,0.0401907,6.366029273,0.0254955,6.018197673,23.0946, S06_SF 
587725980155445406_45_29,0.0506221,6.834714725,0.190059,27.12093618,0.0666875,5.290950089,0.0772927,6.398043956,0.0399288,8.872003656,0.027839,5.329009708,22.1145, S06_SF 
587725980155445406_46_29,0.0305988,6.191842731,0.128905,17.34079585,0.0452299,5.973828938,0.0500261,6.979964591,0.0289223,7.345724119,0.0194904,6.576918255,22.1217, S06_SF 
587725980155445406_47_29,0.0364258,6.967941951,0.154807,45.78140641,0.0543182,6.726148432,0.0599198,7.153937202,0.0324522,7.874502907,0.0194882,5.65991324,27.1474, S06_SF 
587725980155445406_48_29,0.0386424,6.0621376,0.16867,27.17652998,0.0591826,6.155420334,0.0609748,6.270350967,0.0252942,3.842919477,0.0131241,2.881859981,34.0503, S06_SF 
587725980155445406_49_29,0.0519267,7.59993828,0.194117,26.89686654,0.0681111,5.621835363,0.0675996,4.984645544,0.0248403,4.502118892,0.00882112,1.299890901,42.5209, S06_SF 
587725980155445406_50_29,0.0287424,3.94439955,0.152798,18.55335474,0.0536135,4.819009881,0.0568338,5.694705957,0.023572,5.105022573,0.0121507,1.900394004,41.4342, S06_SF 
587725980155445406_51_29,0.0106831,2.641457636,0.0714213,16.95259369,0.0250601,4.627175582,0.0186035,4.163076915,0.0156112,6.190168071,0.00575757,1.807994405,97.6521, S06_SF 
587725980155445406_52_29,0.0141528,4.091991332,0.0426332,10.88121618,0.014959,3.236169274,0.00834505,2.469142513,0.0159279,6.115862151,0.0108759,4.422146227,116.394, S06_SF 
587725980155445406_53_29,0.00452529,2.2770294,0.0129219,5.79514318,0.00453401,3.039240982,0.00469267,2.435104416,0.00608987,5.05174492,0.00353988,2.073424163,67.515, K03_SF 
587725980155445406_54_29,0.00123738,1.165704364,0.00182229,4.050793638,0.000639399,1.787762543,0.00139102,2.918990419,0.00152025,2.806701264, nan,0.991334671,27.7027, AGN 
587725980155445406_09_30,0.00101171,2.446463585,0.000749486,1.656490382,0.000262978,1.822530578,0.000173677,1.097157669,0.000700188,1.239970084, nan,0.33351016,10.149, AGN 
587725980155445406_10_30,0.000720216,2.792362707,0.00072018,2.305543806,0.000252695,1.911055107,0.000109137,1.376179757,0.000500512,1.409082812, nan,0.75219356,15.2672, K01_SF 
587725980155445406_11_30,0.00228823,1.59350972,0.00344783,1.886613434,0.00120976,1.257548416,0.00136353,1.498434322,0.00414918,3.384519089,0.00244438,1.702024307,15.7132, K01_SF 
587725980155445406_15_30,0.056511,4.116308527,0.210042,8.518001029,0.0736989,1.309603496,0.0747087,1.787598067,0.0622876,5.086189484,0.0426181,2.953404385,28.0472, S06_SF 
587725980155445406_16_30,0.0161922,3.18529507,0.095021,15.71300011,0.0333407,2.985835471,0.0222703,1.946503355,0.0215108,5.067139581,0.0118618,2.707355169,34.7467, S06_SF 
587725980155445406_17_30,0.0196907,6.859462215,0.0718735,12.29891927,0.0252188,4.256501628,0.0271954,4.888283001,0.0183984,4.453644324,0.00821939,2.667517682,20.8797, S06_SF 
587725980155445406_18_30,0.0178822,8.412171927,0.0438118,12.60259091,0.0153726,6.304619831,0.0197209,6.688071595,0.0120769,5.26903341,0.00660377,3.995253954,21.3765, K01_SF 
587725980155445406_19_30,0.0189219,6.893239771,0.0534342,17.68009743,0.0187488,6.015818884,0.02262,8.751553156,0.0139788,6.003180725,0.00763766,3.231983127,20.6692, K03_SF 
587725980155445406_20_30,0.0255154,6.909033231,0.076948,20.1789394,0.0269993,6.293904526,0.0324421,7.706130021,0.0170928,5.723158079,0.0113097,3.663898314,20.003, K03_SF 
587725980155445406_21_30,0.045386,8.447988949,0.147753,26.42347985,0.0518431,7.380605448,0.0628428,9.080461346,0.039865,8.602233328,0.02193,5.706743239,22.0246, K03_SF 
587725980155445406_22_30,0.0350253,6.431088006,0.148907,30.92510599,0.0522482,9.454491542,0.0525973,9.131729413,0.0446276,11.84037006,0.0271449,10.89408016,22.0859, S06_SF 
587725980155445406_23_30,0.060184,10.45114491,0.261209,59.42300341,0.0916524,13.96536716,0.0780318,11.80901632,0.0635691,15.57805321,0.0445764,11.46410278,26.1975, S06_SF 
587725980155445406_24_30,0.0735174,11.35412284,0.348499,48.38817612,0.12228,21.06159536,0.0795073,10.61910437,0.0650564,15.46476186,0.054134,11.73449571,23.7729, S06_SF 
587725980155445406_25_30,0.096435,11.67272652,0.430585,66.65088978,0.151082,16.67096897,0.0876131,10.92742263,0.075941,13.97499794,0.0674419,11.7552943,29.3837, S06_SF 
587725980155445406_26_30,0.13234,14.68486032,0.50321,93.91382564,0.176565,28.57913973,0.086245,10.52998878,0.102943,21.08779446,0.0853004,15.96728727,28.5702, S06_SF 
587725980155445406_27_30,0.160159,16.88704333,0.579829,102.0763223,0.203449,27.83486895,0.106068,12.68768309,0.137594,31.47890257,0.101611,23.29534003,28.749, S06_SF 
587725980155445406_28_30,0.246266,19.17261383,0.808943,99.50314031,0.28384,33.7402916,0.150976,11.5948142,0.168158,36.98091474,0.118358,32.59579454,29.9387, S06_SF 
587725980155445406_29_30,0.294468,19.58041122,0.95318,136.3428615,0.334449,23.08798599,0.17395,14.14578829,0.202488,42.89296618,0.134633,22.43684108,30.8796, S06_SF 
587725980155445406_30_30,0.330411,19.13960906,1.07545,98.02329206,0.377349,24.70185634,0.203462,13.53376454,0.224248,28.82848157,0.151039,30.16356049,34.0403, S06_SF 
587725980155445406_31_30,0.377688,19.65386161,1.21317,187.7024431,0.425672,27.10994696,0.214885,13.97877727,0.235606,37.975501,0.152062,21.81150426,38.3424, S06_SF 
587725980155445406_32_30,0.43868,20.79165054,1.38745,148.9998438,0.486825,36.65878529,0.228207,15.79619274,0.293882,48.86189744,0.193746,44.49655492,40.266, S06_SF 
587725980155445406_33_30,0.467143,21.17497507,1.49249,164.7617279,0.52368,31.70789659,0.234154,13.52774548,0.302585,47.87738935,0.195223,33.53076738,40.9459, S06_SF 
587725980155445406_34_30,0.473422,22.07608569,1.49883,152.0861223,0.525906,32.74483288,0.225395,12.40680261,0.298,48.67934844,0.194824,31.94409019,42.0632, S06_SF 
587725980155445406_35_30,0.476253,21.82514255,1.45991,96.41770628,0.51225,39.78353116,0.233645,15.44985522,0.285479,47.06590369,0.191952,33.31161721,42.7588, S06_SF 
587725980155445406_36_30,0.433751,23.4594979,1.35053,108.5521111,0.473869,29.10875069,0.212411,14.13625444,0.267276,38.69732325,0.186568,28.17310884,37.3268, S06_SF 
587725980155445406_37_30,0.454116,22.47837435,1.39796,143.7792547,0.490513,33.14069905,0.231454,15.19271117,0.278783,35.83053289,0.199321,39.76636414,38.387, S06_SF 
587725980155445406_38_30,0.4115,25.34372509,1.32719,155.2468452,0.465681,30.12731327,0.223643,14.63844105,0.249798,45.23079996,0.169369,25.54775509,45.6999, S06_SF 
587725980155445406_39_30,0.363169,21.66811969,1.24912,117.6274041,0.438289,26.90824183,0.226562,15.06042171,0.233779,47.49367515,0.15627,24.39308621,40.913, S06_SF 
587725980155445406_40_30,0.287156,20.77100586,1.03416,111.9633785,0.362865,25.25486982,0.199936,16.13170251,0.18447,30.3285603,0.124236,19.20428796,43.6922, S06_SF 
587725980155445406_41_30,0.210544,19.38331213,0.797436,74.43499441,0.279802,23.28635165,0.168917,12.10796318,0.144095,25.63324105,0.101274,13.81468729,38.1335, S06_SF 
587725980155445406_42_30,0.161366,17.66859751,0.601349,59.03692046,0.211,17.59144916,0.148979,12.56167359,0.0980243,14.2906668,0.0681393,14.84008236,36.4631, S06_SF 
587725980155445406_43_30,0.114736,13.76878249,0.420702,64.19019632,0.147615,10.21882063,0.119495,9.323483349,0.0734109,12.83075128,0.0457902,9.043242894,25.7153, S06_SF 
587725980155445406_44_30,0.12237,10.94493519,0.458766,37.55588631,0.160971,7.542195735,0.18097,10.27755002,0.0864361,7.322189881,0.0520405,6.505131057,25.5504, S06_SF 
587725980155445406_45_30,0.0624399,7.754908159,0.246457,31.01690849,0.0864762,9.250898305,0.0981051,9.296534257,0.0553015,11.5258932,0.03156,6.29795557,24.465, S06_SF 
587725980155445406_46_30,0.04738,7.144273302,0.181396,25.13839594,0.0636476,6.958650493,0.0713972,6.009212124,0.0428542,9.611049531,0.0259626,5.606503664,22.5191, S06_SF 
587725980155445406_47_30,0.0607805,7.506183527,0.232271,26.85431448,0.0814985,7.358058429,0.100826,8.032173703,0.051804,11.20714526,0.0354096,6.367127168,27.478, S06_SF 
587725980155445406_48_30,0.0606779,8.017389712,0.263813,27.97696787,0.0925659,9.037117209,0.105485,6.245741645,0.0471467,8.066497432,0.0339758,6.253135884,33.9696, S06_SF 
587725980155445406_49_30,0.0540155,8.051005952,0.237038,24.06022295,0.0831714,6.430318023,0.0916874,9.061331417,0.0295544,5.551161007,0.0239111,5.274580826,39.7427, S06_SF 
587725980155445406_50_30,0.0511589,9.342154072,0.203892,33.00619859,0.0715411,7.150076531,0.0716958,6.159958485,0.0195935,4.428042815,0.012895,2.799597283,47.0323, S06_SF 
587725980155445406_51_30,0.0156814,3.995228595,0.0883922,19.29048975,0.0310148,5.885648233,0.0232242,6.166782594,0.0128989,4.478098422,0.0084403,2.459504749,43.1261, S06_SF 
587725980155445406_52_30,0.00691616,2.260210554,0.0373146,12.64258684,0.0130928,4.979362865,0.00952372,3.329846305,0.00740511,5.382363948,0.00508799,2.352429246,60.5143, S06_SF 
587725980155445406_53_30,0.0134482,4.112477537,0.0260045,9.806484797,0.00912439,2.756816588,0.0106942,3.305341764,0.0097784,6.459110513,0.00668917,4.022710654,102.015, K01_SF 
587725980155445406_54_30,0.005726,2.218267054,0.00923936,5.254877207,0.00324188,1.535933659,0.00661014,3.464387239,0.00527669,3.553272555,0.00178964,1.279914914,48.7656, AGN 
587725980155445406_55_30,0.00271298,1.417075387,0.00308657,2.478805941,0.00108301,1.123349285,0.00287546,2.374483254,0.002736,3.599096744, nan,0.402829058,23.3367, AGN 
587725980155445406_16_31,0.0155406,3.300381059,0.075906,10.26738683,0.0266337,3.176922911,0.020694,2.537667325,0.0195186,4.558433095,0.00842394,2.300488146,28.0666, S06_SF 
587725980155445406_17_31,0.0105223,4.567329179,0.0299719,10.56209976,0.0105165,5.168898294,0.007162,2.971829565,0.010077,4.928951401,0.00394988,1.640920319,29.5209, K03_SF 
587725980155445406_18_31,0.0150879,8.146638182,0.0316027,17.06481922,0.0110887,5.952464407,0.00882037,3.586798937,0.00892146,5.051008339,0.0040483,2.210429647,18.5313, K01_SF 
587725980155445406_19_31,0.0217561,8.72989571,0.051069,16.50561354,0.0179189,8.649933276,0.0159736,4.576832351,0.0114827,5.233484882,0.00514933,2.100156606,18.8675, K01_SF 
587725980155445406_20_31,0.0350582,7.130717847,0.104564,27.31473617,0.0366892,5.001217121,0.0488177,5.742784723,0.0252652,6.884598556,0.013929,3.777705566,18.9337, K03_SF 
587725980155445406_21_31,0.0352636,7.501034945,0.118404,26.39143348,0.0415451,6.585825627,0.0460463,7.435098752,0.0316631,8.839735033,0.0162001,4.189635226,19.5382, S06_SF 
587725980155445406_22_31,0.0268448,6.525238312,0.125278,30.78038138,0.0439573,8.190701668,0.0478967,11.46390609,0.0383137,10.14680643,0.0220697,7.111947353,18.9296, S06_SF 
587725980155445406_23_31,0.0398802,8.369700771,0.175147,32.94377046,0.0614551,10.79715498,0.0513779,8.94763324,0.0444668,13.60774584,0.0292345,8.826979834,22.2429, S06_SF 
587725980155445406_24_31,0.066258,12.84395645,0.271433,58.35838944,0.0952396,12.61673114,0.0627773,8.663126873,0.054849,10.87413315,0.042398,10.02661648,24.203, S06_SF 
587725980155445406_25_31,0.0985802,15.64317306,0.394663,63.35020991,0.138478,15.35290176,0.0772264,8.511356873,0.0721082,18.34942009,0.0563662,13.42558328,27.5264, S06_SF 
587725980155445406_26_31,0.13784,15.63691862,0.491047,72.53727389,0.172297,22.35468692,0.0913349,10.99625789,0.0939368,18.65050297,0.071826,15.02828051,28.7292, S06_SF 
587725980155445406_27_31,0.191611,16.1341896,0.644827,106.9398093,0.226255,24.4194724,0.115794,15.31136163,0.139154,22.17355258,0.094193,19.32840753,32.0962, S06_SF 
587725980155445406_28_31,0.240656,16.96205238,0.797062,82.24699485,0.279671,24.38373614,0.15784,12.76921678,0.172263,32.81381406,0.122229,19.40731565,32.4378, S06_SF 
587725980155445406_29_31,0.309929,18.63385336,0.994857,95.20927014,0.349073,31.92021791,0.193416,14.28013229,0.193155,31.61500369,0.127945,23.4580615,33.1495, S06_SF 
587725980155445406_30_31,0.351957,18.97188931,1.12708,112.3541325,0.395466,35.72909696,0.19486,13.61550138,0.229111,39.25089211,0.153593,24.40813868,33.5192, S06_SF 
587725980155445406_31_31,0.459352,19.23920738,1.43776,143.8327638,0.504478,22.27397792,0.228722,9.890629368,0.27593,30.00141424,0.184575,28.29095511,30.1895, S06_SF 
587725980155445406_32_31,0.495966,21.02546099,1.55848,144.6213981,0.546835,38.82765542,0.225796,13.64277576,0.289066,38.15896564,0.190874,33.91141505,31.5311, S06_SF 
587725980155445406_33_31,0.541484,21.29812559,1.67559,172.0983627,0.587926,38.77265645,0.234683,12.62821235,0.310823,32.03772146,0.20363,26.71977881,32.2405, S06_SF 
587725980155445406_34_31,0.573966,22.61444997,1.72962,206.2280208,0.606883,36.51535202,0.225392,10.81051856,0.314988,34.88746772,0.206841,31.44312751,34.167, S06_SF 
587725980155445406_35_31,0.540746,22.73589966,1.62062,125.0357129,0.56864,37.81568802,0.208865,16.49576346,0.29683,43.4442378,0.199729,26.17023211,34.0042, S06_SF 
587725980155445406_36_31,0.526407,21.76435983,1.59654,162.369853,0.560189,24.32504675,0.203763,14.34797428,0.297739,40.59882137,0.206333,28.45121877,33.6881, S06_SF 
587725980155445406_37_31,0.490191,23.98590923,1.50291,165.1042237,0.527338,45.58547492,0.220459,16.12403327,0.284133,46.00593664,0.211555,30.71720018,38.6455, S06_SF 
587725980155445406_38_31,0.483857,23.97787144,1.55145,117.7279159,0.54437,33.69252078,0.243533,14.60330777,0.285537,31.68853427,0.214927,24.67916409,36.5868, S06_SF 
587725980155445406_39_31,0.46757,21.23112815,1.5561,110.5309758,0.546002,20.7245602,0.254176,14.60486379,0.280533,32.1542077,0.19208,24.17860347,38.9588, S06_SF 
587725980155445406_40_31,0.347573,22.93156351,1.21053,142.5271243,0.424747,24.80090695,0.224828,15.65805515,0.223592,42.90836879,0.146504,24.56939804,36.0226, S06_SF 
587725980155445406_41_31,0.249845,21.45003874,0.88037,89.98547036,0.308902,22.46750597,0.167742,11.73037613,0.165019,31.69307245,0.110843,16.65787067,34.9008, S06_SF 
587725980155445406_42_31,0.193272,20.29665678,0.677852,64.86049652,0.237843,15.92421632,0.148298,13.69275668,0.126967,25.60274873,0.0891589,17.49112905,32.809, S06_SF 
587725980155445406_43_31,0.166876,14.96267139,0.57462,60.39521031,0.201621,13.33091839,0.137465,7.580902214,0.119312,14.77096985,0.0749338,11.59502265,24.0927, S06_SF 
587725980155445406_44_31,0.108055,10.03962689,0.372807,39.36268144,0.130809,10.94477383,0.102261,7.360094923,0.0913787,13.77002846,0.0557352,8.749893226,23.602, S06_SF 
587725980155445406_45_31,0.112668,9.463500813,0.420334,40.9493117,0.147486,7.137809299,0.14776,8.88138239,0.100587,15.51141556,0.0583292,8.537628173,25.765, S06_SF 
587725980155445406_46_31,0.096166,9.288726208,0.339435,41.50959518,0.1191,8.775241661,0.130325,10.20619533,0.0793199,14.97905674,0.0489367,7.456993162,24.4065, S06_SF 
587725980155445406_47_31,0.0932609,12.14911258,0.346357,37.21400883,0.121529,8.863449149,0.131884,8.325214798,0.0797598,11.14875891,0.0538872,8.257270269,25.4643, S06_SF 
587725980155445406_48_31,0.0724148,9.819756634,0.292288,33.68581397,0.102557,8.915154889,0.104544,7.591589179,0.058424,9.698470593,0.0415369,7.921553993,28.3888, S06_SF 
587725980155445406_49_31,0.0745158,9.619667702,0.314041,42.78994837,0.11019,9.524949688,0.107543,8.161101944,0.0492935,8.818124796,0.0448633,6.802365035,39.7751, S06_SF 
587725980155445406_50_31,0.0526145,8.834924984,0.227616,23.57119216,0.0798653,8.139418952,0.0655872,6.855018328,0.0272879,5.808254783,0.0224993,4.213046128,41.9144, S06_SF 
587725980155445406_51_31,0.0382466,7.877503969,0.141579,32.5089665,0.0496768,5.361190639,0.042038,5.71431375,0.015515,4.057105627,0.00811768,2.550583146,45.3555, S06_SF 
587725980155445406_52_31,0.0134703,3.924302553,0.0502477,14.72766412,0.0176308,4.619886832,0.0133316,5.395306102,0.0134324,7.394365765,0.00829545,4.132421018,43.314, S06_SF 
587725980155445406_53_31,0.00832228,3.711098541,0.0209467,8.602008996,0.00734971,3.692009991,0.00695908,4.218448843,0.00646741,4.35594287,0.00200306,1.223381982,24.1679, K01_SF 
587725980155445406_54_31,0.0166697,4.018538323,0.0186215,4.714452625,0.00653387,1.50947862,0.0133368,3.020072424,0.0124648,3.054436115,0.00429954,1.194782192,52.3505, AGN 
